game_pk,away_runs_through5,home_runs_through5,home_leading_after5,tied_after5
747222,1,5,1,0
745279,4,1,0,0
745438,2,12,1,0
746166,2,0,0,0
746817,4,0,0,0
746899,0,0,0,1
744875,2,1,0,0
747058,3,3,0,1
745600,0,2,1,0
746085,2,4,1,0
745109,3,0,0,0
745842,0,0,0,1
746409,0,5,1,0
745675,8,0,0,0
745277,2,5,1,0
745437,4,1,0,0
747218,5,1,0,0
746170,0,3,1,0
746009,1,3,1,0
747057,4,1,0,0
745598,1,2,1,0
746086,1,0,0,0
745111,0,5,1,0
746898,0,7,1,0
746814,0,0,0,1
746411,0,1,1,0
745680,3,4,1,0
745273,4,0,0,0
745439,1,2,1,0
747220,0,3,1,0
746169,2,5,1,0
745844,0,3,1,0
747059,2,0,0,0
745114,0,0,0,1
746083,6,2,0,0
746008,1,3,1,0
745678,1,0,0,0
747219,2,2,0,1
745603,2,0,0,0
745275,8,0,0,0
745440,1,3,1,0
744869,2,4,1,0
746900,0,5,1,0
746407,0,4,1,0
746163,1,4,1,0
746816,0,1,1,0
745843,1,0,0,0
744870,7,2,0,0
745928,3,1,0,0
745200,4,3,0,0
746327,0,2,1,0
745764,0,0,0,1
746497,0,3,1,0
746897,5,6,1,0
746576,2,1,0,0
745524,2,1,0,0
745361,2,1,0,0
746733,1,1,0,1
744874,3,0,0,0
747143,5,2,0,0
746328,1,1,0,1
745033,0,7,1,0
746007,0,3,1,0
746249,4,1,0,0
746498,2,0,0,0
745926,3,1,0,0
745197,0,3,1,0
746896,3,0,0,0
745522,0,3,1,0
744873,4,2,0,0
746731,5,2,0,0
745031,2,2,0,1
745766,2,8,1,0
746329,0,0,0,1
746006,3,0,0,0
747140,8,5,0,0
746575,1,4,1,0
745359,4,0,0,0
746248,1,0,0,0
745523,2,1,0,0
744871,2,3,1,0
747141,2,3,1,0
745765,2,5,1,0
746734,3,1,0,0
746493,6,0,0,0
746330,3,2,0,0
746003,2,10,1,0
745198,7,1,0,0
746895,0,7,1,0
746574,3,0,0,0
745362,1,0,0,0
746251,3,0,0,0
745032,3,0,0,0
745927,0,3,1,0
746654,0,4,1,0
745761,0,7,1,0
745520,2,6,1,0
746735,3,9,1,0
744956,0,4,1,0
747142,4,4,0,1
745925,1,2,1,0
745194,2,0,0,0
745034,10,5,0,0
746569,4,3,0,0
746252,0,5,1,0
745432,8,0,0,0
745363,6,1,0,0
745517,1,2,1,0
746981,3,1,0,0
746653,5,5,0,1
746732,5,1,0,0
745762,0,2,1,0
744957,0,5,1,0
747138,0,5,1,0
746326,3,3,0,1
745924,6,0,0,0
745195,0,3,1,0
745030,1,2,1,0
746571,3,1,0,0
746250,4,3,0,0
745357,3,1,0,0
745433,5,0,0,0
745923,2,3,1,0
745196,2,2,0,1
744950,1,0,0,0
746573,2,3,1,0
745355,1,5,1,0
746247,4,1,0,0
746655,5,4,0,0
745429,2,4,1,0
746728,6,2,0,0
745763,4,0,0,0
746980,0,5,1,0
746323,2,8,1,0
745024,1,6,1,0
747139,0,2,1,0
747137,7,3,0,0
746322,1,9,1,0
745029,1,0,0,0
745601,0,1,1,0
746977,1,2,1,0
746490,2,1,0,0
746730,4,4,0,1
746491,0,5,1,0
745596,2,1,0,0
745112,1,2,1,0
747055,7,1,0,0
744954,7,2,0,0
746978,5,0,0,0
745838,1,5,1,0
746084,2,0,0,0
746812,6,1,0,0
746408,8,3,0,0
745679,0,1,1,0
745274,0,4,1,0
747217,6,6,0,1
746162,3,7,1,0
746656,1,0,0,0
746658,8,1,0,0
746489,2,2,0,1
745839,9,4,0,0
746811,5,0,0,0
744953,1,5,1,0
746405,2,2,0,1
745594,3,2,0,0
747054,8,5,0,0
745676,1,0,0,0
746979,2,7,1,0
745110,4,1,0,0
746082,0,5,1,0
747215,1,1,0,1
746161,0,1,1,0
745272,2,1,0,0
746975,2,3,1,0
745595,1,2,1,0
747056,3,3,0,1
744952,0,4,1,0
745841,0,0,0,1
745113,1,7,1,0
746492,3,0,0,0
746079,5,4,0,0
746648,4,4,0,1
746404,2,5,1,0
746810,6,2,0,0
745681,4,1,0,0
745271,3,0,0,0
747216,0,5,1,0
746164,1,3,1,0
746974,0,0,0,1
747053,2,6,1,0
746488,1,0,0,0
745597,1,1,0,1
746080,1,3,1,0
745106,0,1,1,0
744951,1,3,1,0
745840,0,0,0,1
746813,2,0,0,0
746002,7,3,0,0
746406,2,1,0,0
747213,1,1,0,1
745677,1,0,0,0
745268,2,5,1,0
746158,6,2,0,0
746486,2,1,0,0
747051,1,8,1,0
745593,0,2,1,0
746081,2,2,0,1
745108,3,1,0,0
744944,1,3,1,0
746976,5,1,0,0
745837,1,0,0,0
746004,4,1,0,0
746400,1,0,0,0
747214,5,8,1,0
745270,1,2,1,0
745674,1,2,1,0
746157,2,4,1,0
746809,0,1,1,0
746076,1,0,0,0
747049,0,1,1,0
745836,1,2,1,0
746487,1,1,0,1
746005,0,0,0,1
746401,2,3,1,0
746807,1,2,1,0
744948,1,2,1,0
746159,2,0,0,0
745671,3,5,1,0
747212,2,2,0,1
745267,1,1,0,1
745591,1,5,1,0
745105,2,1,0,0
746973,0,2,1,0
745104,0,2,1,0
746485,7,7,0,1
746970,4,1,0,0
745356,0,1,1,0
746891,2,1,0,0
746892,1,8,1,0
746729,1,1,0,1
745518,5,0,0,0
745592,0,7,1,0
744872,4,2,0,0
745758,0,0,0,1
746650,1,7,1,0
747136,1,3,1,0
746325,0,1,1,0
745922,3,2,0,0
745189,1,0,0,0
745430,5,1,0,0
746160,4,2,0,0
745352,5,1,0,0
746572,6,2,0,0
745760,0,0,0,1
745921,0,4,1,0
745190,5,4,0,0
746893,1,2,1,0
744865,1,2,1,0
746156,2,2,0,1
745515,2,1,0,0
745354,3,5,1,0
745590,0,5,1,0
746651,2,4,1,0
746726,2,7,1,0
746324,7,0,0,0
747135,2,3,1,0
746570,7,0,0,0
745431,4,0,0,0
744866,0,5,1,0
745514,4,1,0,0
745588,2,6,1,0
745759,1,5,1,0
746727,0,0,0,1
746652,1,3,1,0
746316,2,0,0,0
745920,4,0,0,0
745192,0,0,0,1
746894,5,3,0,0
746568,0,0,0,1
745353,1,2,1,0
746154,0,10,1,0
745434,2,2,0,1
747133,4,3,0,0
745757,0,0,0,1
746723,4,0,0,0
745519,1,1,0,1
745107,5,0,0,0
747134,0,3,1,0
746319,3,0,0,0
745916,0,6,1,0
745191,3,0,0,0
746565,1,1,0,1
746242,3,0,0,0
745351,1,4,1,0
746647,0,0,0,1
746722,1,7,1,0
745516,0,1,1,0
744863,0,1,1,0
745102,1,0,0,0
745754,3,4,1,0
747130,0,2,1,0
746888,2,5,1,0
746321,2,3,1,0
745917,3,1,0,0
745193,10,1,0,0
745026,4,0,0,0
746566,4,7,1,0
746246,3,7,1,0
745348,0,3,1,0
745188,1,0,0,0
745346,6,0,0,0
746244,2,0,0,0
746649,3,0,0,0
746725,2,1,0,0
745513,3,2,0,0
744864,6,2,0,0
745099,3,4,1,0
745753,0,5,1,0
747132,1,3,1,0
746889,2,4,1,0
746317,1,3,1,0
745919,3,6,1,0
745028,1,2,1,0
746567,4,0,0,0
745512,4,5,1,0
746646,2,5,1,0
746724,4,0,0,0
745918,2,0,0,0
746320,1,2,1,0
746887,1,0,0,0
745027,4,2,0,0
746564,6,4,0,0
744867,1,0,0,0
745755,3,1,0,0
746482,1,0,0,0
747050,1,2,1,0
744949,9,1,0,0
746972,4,1,0,0
745835,4,1,0,0
746078,0,1,1,0
747129,1,4,1,0
746808,0,2,1,0
745025,1,1,0,1
746000,5,4,0,0
746243,3,0,0,0
745269,0,2,1,0
745424,7,1,0,0
745347,0,0,0,1
744946,4,0,0,0
747052,0,5,1,0
745833,6,4,0,0
745020,3,0,0,0
746971,0,9,1,0
746075,6,1,0,0
746560,4,2,0,0
746484,3,1,0,0
746803,4,6,1,0
745998,7,1,0,0
747131,0,0,0,1
745425,5,0,0,0
745350,0,0,0,1
746245,10,4,0,0
745266,0,1,1,0
747045,4,6,1,0
747125,2,1,0,0
744947,0,3,1,0
746483,1,3,1,0
745834,1,0,0,0
746077,9,7,0,0
746805,1,2,1,0
746001,4,4,0,1
745022,0,4,1,0
746561,4,2,0,0
745349,1,3,1,0
746237,5,4,0,0
745265,1,2,1,0
745428,4,3,0,0
746967,0,2,1,0
747046,0,1,1,0
746074,3,0,0,0
744945,3,5,1,0
745832,0,1,1,0
746804,2,2,0,1
745999,1,0,0,0
746236,4,2,0,0
747211,6,4,0,0
745672,1,5,1,0
745427,4,1,0,0
745263,0,0,0,1
746481,5,7,1,0
746477,0,1,1,0
747047,1,4,1,0
746073,5,0,0,0
744942,2,0,0,0
745831,1,1,0,1
746968,0,4,1,0
746806,2,4,1,0
745997,1,6,1,0
745018,1,2,1,0
746398,3,8,1,0
746239,3,1,0,0
747210,1,1,0,1
745673,2,3,1,0
745426,0,5,1,0
745260,0,3,1,0
746478,1,3,1,0
745996,0,2,1,0
746800,2,4,1,0
744939,0,0,0,1
745670,0,3,1,0
745261,5,1,0,0
746238,2,1,0,0
745423,2,2,0,1
747048,2,0,0,0
746072,0,2,1,0
745829,1,0,0,0
746966,2,5,1,0
745023,1,0,0,0
746399,2,0,0,0
747207,6,0,0,0
746070,4,4,0,1
747044,1,7,1,0
745830,4,2,0,0
746969,1,1,0,1
745021,0,3,1,0
746403,2,1,0,0
746890,0,0,0,1
746721,0,0,0,1
745510,0,0,0,1
745589,2,4,1,0
744868,3,1,0,0
745101,7,9,1,0
745756,0,0,0,1
746645,6,0,0,0
746318,1,1,0,1
746402,3,1,0,0
745914,0,1,1,0
745187,0,3,1,0
747208,7,1,0,0
745665,0,3,1,0
746152,1,2,1,0
745750,3,5,1,0
745911,1,2,1,0
745183,3,5,1,0
746884,0,4,1,0
745511,0,0,0,1
744862,4,0,0,0
745666,0,13,1,0
745583,3,9,1,0
746644,1,3,1,0
746720,2,0,0,0
746311,7,2,0,0
746394,3,0,0,0
745100,1,1,0,1
747209,3,0,0,0
746155,1,7,1,0
745504,3,1,0,0
744861,8,7,0,0
745751,0,2,1,0
746643,1,0,0,0
745103,5,4,0,0
746395,2,0,0,0
746314,0,2,1,0
745913,3,1,0,0
745185,1,1,0,1
746883,0,3,1,0
745667,5,2,0,0
746719,4,0,0,0
747206,4,11,1,0
746153,0,2,1,0
745587,1,5,1,0
745585,0,5,1,0
746639,1,1,0,1
745509,0,4,1,0
745098,2,7,1,0
746313,2,0,0,0
746886,0,0,0,1
745912,0,1,1,0
745182,3,0,0,0
745669,0,2,1,0
746149,3,6,1,0
745668,15,2,0,0
746638,8,7,0,0
746718,2,0,0,0
745508,5,0,0,0
745586,0,8,1,0
744859,0,1,1,0
745095,0,4,1,0
745752,1,7,1,0
747126,0,2,1,0
746885,0,1,1,0
745915,2,4,1,0
746315,2,4,1,0
745186,6,3,0,0
746559,4,0,0,0
746147,1,8,1,0
745507,2,4,1,0
745584,1,1,0,1
746640,4,2,0,0
746312,1,2,1,0
746879,3,0,0,0
746151,1,1,0,1
745664,4,5,1,0
745659,7,6,0,0
746717,2,2,0,1
744858,1,1,0,1
745097,2,1,0,0
745749,1,5,1,0
747127,0,5,1,0
745906,1,4,1,0
746562,7,3,0,0
745184,5,0,0,0
746715,1,1,0,1
745910,1,9,1,0
746563,1,7,1,0
745748,4,2,0,0
746802,0,3,1,0
745995,1,6,1,0
746241,6,0,0,0
746479,0,2,1,0
745506,2,2,0,1
745094,1,0,0,0
747043,1,3,1,0
744940,2,1,0,0
746964,3,1,0,0
745827,4,0,0,0
746071,6,0,0,0
746801,0,3,1,0
745993,0,7,1,0
746553,0,1,1,0
746240,0,1,1,0
745421,0,1,1,0
745264,0,7,1,0
745340,3,2,0,0
744943,8,6,0,0
747041,4,3,0,0
745505,8,9,1,0
746963,2,2,0,1
745828,3,0,0,0
746069,0,1,1,0
745096,2,4,1,0
746480,2,8,1,0
746797,1,2,1,0
745344,1,4,1,0
745994,2,1,0,0
746554,2,1,0,0
745422,1,0,0,0
746232,1,5,1,0
745262,2,1,0,0
747042,3,1,0,0
746965,2,3,1,0
745499,2,1,0,0
744941,0,0,0,1
746476,0,0,0,1
746068,3,6,1,0
745092,6,0,0,0
746798,4,0,0,0
745990,2,3,1,0
746555,1,2,1,0
745345,3,5,1,0
746234,4,0,0,0
745419,0,4,1,0
745255,1,7,1,0
745825,1,1,0,1
747040,0,1,1,0
746471,3,3,0,1
746961,4,3,0,0
745826,1,3,1,0
747128,0,0,0,1
745991,3,0,0,0
745019,0,0,0,1
746393,2,3,1,0
746233,0,4,1,0
747204,2,3,1,0
745420,5,1,0,0
745256,0,4,1,0
745343,2,3,1,0
746799,0,3,1,0
745821,2,0,0,0
746796,3,3,0,1
746473,0,0,0,1
746962,1,3,1,0
747124,0,7,1,0
745909,5,1,0,0
745989,2,4,1,0
745014,6,3,0,0
746396,0,1,1,0
746235,5,5,0,1
747205,4,2,0,0
745418,1,0,0,0
745257,0,1,1,0
745342,5,0,0,0
747039,6,3,0,0
747038,2,1,0,0
746472,2,0,0,0
745992,1,7,1,0
746795,0,1,1,0
747203,1,1,0,1
745417,5,0,0,0
745259,0,2,1,0
745582,2,5,1,0
746960,1,2,1,0
747123,5,0,0,0
745908,3,0,0,0
745015,0,2,1,0
746397,0,3,1,0
746231,0,4,1,0
745341,0,2,1,0
745907,3,0,0,0
745580,2,0,0,0
746959,5,4,0,0
746881,4,3,0,0
746391,0,8,1,0
746150,4,0,0,0
746878,8,0,0,0
745579,2,4,1,0
747037,2,5,1,0
745747,1,3,1,0
744934,0,0,0,1
746641,1,0,0,0
746065,0,4,1,0
747122,3,1,0,0
746310,0,1,1,0
745016,6,1,0,0
746388,4,5,1,0
745178,3,5,1,0
747201,11,0,0,0
746148,2,3,1,0
745335,4,6,1,0
745744,1,6,1,0
746882,0,0,0,1
744938,0,4,1,0
747036,0,2,1,0
745339,3,6,1,0
746067,7,2,0,0
745581,2,1,0,0
746642,0,7,1,0
746308,2,3,1,0
746389,4,2,0,0
745177,1,1,0,1
745013,1,0,0,0
747202,0,0,0,1
746142,0,3,1,0
747121,0,3,1,0
745179,7,1,0,0
747035,1,5,1,0
745577,3,6,1,0
745745,2,7,1,0
744937,0,3,1,0
746636,1,2,1,0
746064,4,2,0,0
746306,1,4,1,0
746392,1,5,1,0
746880,3,1,0,0
745012,0,1,1,0
745336,1,3,1,0
747198,2,4,1,0
746144,1,2,1,0
747120,8,0,0,0
747119,1,5,1,0
744935,2,4,1,0
746637,1,3,1,0
746066,1,0,0,0
744857,1,7,1,0
745093,5,0,0,0
745746,0,3,1,0
746307,1,2,1,0
745181,0,5,1,0
746390,8,6,0,0
746146,1,6,1,0
746633,2,5,1,0
746716,0,2,1,0
745503,4,2,0,0
745578,1,2,1,0
746058,4,2,0,0
744860,6,0,0,0
745090,1,2,1,0
745742,2,0,0,0
744936,3,0,0,0
746309,3,8,1,0
746875,3,2,0,0
745180,1,1,0,1
746385,4,2,0,0
745662,3,1,0,0
746145,3,1,0,0
744856,1,0,0,0
746634,3,0,0,0
745173,3,1,0,0
746386,2,1,0,0
746304,0,4,1,0
746712,5,1,0,0
745502,1,5,1,0
745576,3,6,1,0
746063,0,1,1,0
745089,5,3,0,0
745743,0,4,1,0
744933,0,9,1,0
746876,2,0,0,0
745661,2,1,0,0
746143,3,0,0,0
745500,1,5,1,0
745741,0,2,1,0
745573,1,4,1,0
746714,4,2,0,0
746874,1,0,0,0
745660,2,0,0,0
746474,1,0,0,0
746792,5,2,0,0
746475,0,6,1,0
745501,0,7,1,0
744853,1,3,1,0
745087,5,1,0,0
746713,5,9,1,0
745822,2,5,1,0
745905,2,3,1,0
746956,6,1,0,0
746793,4,3,0,0
746558,2,1,0,0
746227,10,2,0,0
745663,6,2,0,0
747200,3,0,0,0
745415,7,0,0,0
745175,4,3,0,0
746470,0,2,1,0
745823,0,1,1,0
745901,2,1,0,0
746794,0,3,1,0
744851,1,1,0,1
745493,1,3,1,0
745658,0,2,1,0
745086,2,2,0,1
746958,5,0,0,0
746710,1,2,1,0
745176,3,2,0,0
746556,2,3,1,0
746226,4,3,0,0
745411,4,0,0,0
747199,1,3,1,0
746469,3,8,1,0
746711,0,4,1,0
744855,4,1,0,0
745498,4,1,0,0
746957,1,1,0,1
745824,2,1,0,0
745088,0,0,0,1
745902,6,2,0,0
746789,0,0,0,1
746557,2,5,1,0
746230,2,2,0,1
745653,5,0,0,0
747197,0,0,0,1
745413,0,0,0,1
745172,0,4,1,0
747034,0,7,1,0
745904,0,5,1,0
746788,3,0,0,0
746549,4,7,1,0
746708,1,3,1,0
747118,6,0,0,0
745986,0,0,0,1
745338,4,5,1,0
745416,1,1,0,1
745254,2,3,1,0
745816,2,0,0,0
745818,0,2,1,0
747033,4,3,0,0
746709,3,0,0,0
745091,0,0,0,1
747115,0,0,0,1
745903,2,3,1,0
746791,3,1,0,0
745987,1,0,0,0
745017,2,4,1,0
746552,7,4,0,0
746229,3,2,0,0
745258,2,1,0,0
745412,0,3,1,0
745337,0,0,0,1
746468,4,1,0,0
746467,0,7,1,0
746706,3,0,0,0
745011,0,4,1,0
745333,4,0,0,0
745817,3,3,0,1
745414,6,1,0,0
747031,1,5,1,0
745084,1,1,0,1
747117,3,1,0,0
745900,6,1,0,0
746790,2,0,0,0
745988,4,7,1,0
746551,2,7,1,0
746228,1,0,0,0
745250,1,1,0,1
745081,4,3,0,0
745898,4,3,0,0
745985,1,3,1,0
745249,3,0,0,0
746954,1,0,0,0
745819,2,1,0,0
747114,3,1,0,0
746225,2,1,0,0
746877,2,3,1,0
745574,1,3,1,0
747032,1,0,0,0
744928,1,0,0,0
746955,1,5,1,0
746635,0,2,1,0
745820,4,8,1,0
746059,2,4,1,0
747116,1,3,1,0
746303,0,0,0,1
746387,4,1,0,0
745983,5,4,0,0
746140,4,0,0,0
745253,0,4,1,0
745331,3,1,0,0
744932,5,0,0,0
747029,5,9,1,0
746952,1,3,1,0
746629,2,3,1,0
745812,4,1,0,0
746305,5,3,0,0
746384,0,5,1,0
747111,8,9,1,0
746062,4,0,0,0
745980,3,1,0,0
746870,5,5,0,1
745251,0,5,1,0
745575,1,4,1,0
745332,4,3,0,0
746138,1,4,1,0
746383,2,3,1,0
746953,1,3,1,0
747030,1,3,1,0
747110,0,1,1,0
744929,3,4,1,0
746632,5,2,0,0
745813,3,4,1,0
746061,3,0,0,0
746301,1,1,0,1
745984,3,4,1,0
746871,5,1,0,0
745330,3,3,0,1
746141,0,3,1,0
745252,0,1,1,0
745572,4,4,0,1
745569,0,3,1,0
744854,7,5,0,0
744930,5,2,0,0
745009,1,1,0,1
746382,4,2,0,0
746548,8,3,0,0
746224,1,1,0,1
747194,1,2,1,0
746630,5,3,0,0
745497,0,1,1,0
746060,9,3,0,0
745568,1,0,0,0
744850,5,1,0,0
745739,0,3,1,0
744931,7,0,0,0
746949,3,3,0,1
745010,3,0,0,0
746872,5,1,0,0
746380,2,7,1,0
746550,4,0,0,0
746222,1,1,0,1
745656,4,1,0,0
747196,2,4,1,0
746950,0,6,1,0
746379,3,2,0,0
746544,4,5,1,0
747195,6,3,0,0
744852,2,0,0,0
745570,0,2,1,0
745494,3,8,1,0
746056,5,3,0,0
745740,0,8,1,0
744927,2,2,0,1
745007,0,4,1,0
746873,5,3,0,0
746221,0,3,1,0
745654,0,2,1,0
746628,3,2,0,0
744923,0,4,1,0
746631,1,3,1,0
745657,2,0,0,0
745495,10,4,0,0
744844,0,0,0,1
745738,5,8,1,0
746707,2,3,1,0
745174,3,0,0,0
746784,7,0,0,0
745408,3,3,0,1
745169,5,4,0,0
745496,0,2,1,0
746466,10,0,0,0
744845,0,2,1,0
745083,4,2,0,0
745737,0,0,0,1
746704,0,3,1,0
746053,2,2,0,1
745008,2,2,0,1
746302,8,4,0,0
746785,2,4,1,0
746220,1,1,0,1
745406,0,3,1,0
745655,0,0,0,1
745814,6,2,0,0
745001,3,1,0,0
745492,0,0,0,1
744848,1,5,1,0
745652,6,0,0,0
746703,1,4,1,0
746300,3,5,1,0
745082,1,0,0,0
746786,1,5,1,0
746461,3,4,1,0
745166,1,0,0,0
746057,8,0,0,0
745735,3,2,0,0
745410,1,12,1,0
746223,4,0,0,0
745571,0,3,1,0
745003,2,7,1,0
745491,3,4,1,0
744849,2,8,1,0
746705,4,1,0,0
745085,2,0,0,0
746054,1,2,1,0
746463,0,10,1,0
746297,1,1,0,1
746787,2,3,1,0
745167,0,4,1,0
746216,3,4,1,0
745651,2,0,0,0
745407,9,3,0,0
745736,2,2,0,1
745080,4,2,0,0
745897,0,2,1,0
746295,4,0,0,0
745982,1,2,1,0
745409,1,3,1,0
745248,0,0,0,1
745334,0,0,0,1
747027,0,3,1,0
746464,3,4,1,0
745077,1,0,0,0
746702,3,1,0,0
746951,4,1,0,0
745815,3,2,0,0
745899,0,0,0,1
745170,0,0,0,1
746296,6,0,0,0
745981,2,0,0,0
747190,2,5,1,0
745404,1,3,1,0
745244,3,2,0,0
745327,3,1,0,0
746139,1,7,1,0
745896,2,8,1,0
745978,1,0,0,0
745328,1,5,1,0
745405,0,2,1,0
747028,0,2,1,0
746462,5,1,0,0
745079,1,2,1,0
746701,2,1,0,0
746948,4,6,1,0
745811,4,6,1,0
745171,1,4,1,0
746294,8,0,0,0
747193,7,0,0,0
745246,0,0,0,1
746137,3,1,0,0
747026,3,0,0,0
746465,1,1,0,1
746299,0,2,1,0
745168,3,3,0,1
745075,2,0,0,0
746944,3,8,1,0
745809,0,0,0,1
745894,2,4,1,0
747192,1,4,1,0
745245,2,1,0,0
746136,3,0,0,0
746869,0,0,0,1
746947,5,1,0,0
744847,1,7,1,0
747025,2,1,0,0
744924,3,0,0,0
745810,1,2,1,0
747112,1,7,1,0
746378,0,0,0,1
745892,4,1,0,0
745979,5,2,0,0
746545,1,1,0,1
747191,1,6,1,0
746134,3,3,0,1
745247,2,3,1,0
745326,8,1,0,0
746865,1,2,1,0
744925,0,5,1,0
745329,1,3,1,0
747024,2,2,0,1
744846,0,2,1,0
746381,10,0,0,0
745805,1,3,1,0
747113,1,5,1,0
745976,0,3,1,0
745241,1,4,1,0
746946,2,5,1,0
746135,1,2,1,0
746547,1,6,1,0
747187,4,2,0,0
745891,5,6,1,0
746866,2,0,0,0
747023,2,8,1,0
747109,6,2,0,0
744839,1,2,1,0
744926,2,7,1,0
745807,2,7,1,0
746377,0,4,1,0
745895,0,4,1,0
745977,3,1,0,0
746546,1,0,0,0
745321,2,9,1,0
746130,0,1,1,0
745242,0,2,1,0
747189,1,10,1,0
746945,1,4,1,0
745490,1,4,1,0
745567,1,6,1,0
746055,1,0,0,0
744918,5,1,0,0
747108,0,0,0,1
746868,1,0,0,0
745005,11,2,0,0
746543,3,1,0,0
746215,3,5,1,0
746049,7,5,0,0
745488,2,0,0,0
746627,6,1,0,0
745563,0,1,1,0
744843,4,0,0,0
745733,0,4,1,0
744917,1,2,1,0
747107,0,2,1,0
745893,6,6,0,1
746867,2,2,0,1
745004,2,6,1,0
746783,0,2,1,0
746542,2,7,1,0
746217,5,0,0,0
745650,3,7,1,0
747106,0,7,1,0
745489,0,0,0,1
746050,2,2,0,1
745561,1,1,0,1
746864,0,3,1,0
744842,1,0,0,0
746625,0,6,1,0
745732,4,1,0,0
744920,3,2,0,0
745887,1,2,1,0
745002,1,1,0,1
746781,2,1,0,0
746538,6,4,0,0
746219,1,0,0,0
745646,1,2,1,0
744841,4,1,0,0
746626,3,5,1,0
745889,2,2,0,1
746782,1,3,1,0
746539,5,0,0,0
745645,2,0,0,0
745734,11,5,0,0
745164,3,6,1,0
745401,3,5,1,0
746861,11,1,0,0
745483,4,2,0,0
745562,4,2,0,0
746460,1,2,1,0
745729,8,1,0,0
746698,2,3,1,0
746624,1,7,1,0
746052,2,0,0,0
745006,2,1,0,0
746375,3,5,1,0
746540,9,5,0,0
745649,1,4,1,0
745403,4,3,0,0
746131,0,2,1,0
746459,3,0,0,0
745163,4,5,1,0
746863,1,6,1,0
745486,2,4,1,0
744997,0,1,1,0
745564,1,8,1,0
745644,9,2,0,0
746700,1,3,1,0
746376,1,4,1,0
746622,2,5,1,0
746048,7,0,0,0
745731,1,4,1,0
745402,0,4,1,0
746541,3,4,1,0
746132,1,7,1,0
745566,0,1,1,0
745485,1,1,0,1
745727,3,0,0,0
746699,4,1,0,0
746621,5,6,1,0
746457,0,9,1,0
746051,2,6,1,0
746373,0,5,1,0
745165,0,4,1,0
745000,0,3,1,0
746536,0,1,1,0
745648,1,0,0,0
745396,5,1,0,0
746862,4,0,0,0
747021,2,2,0,1
746458,4,1,0,0
745078,1,1,0,1
746696,3,7,1,0
746941,1,2,1,0
745160,1,4,1,0
746780,0,0,0,1
746298,1,3,1,0
745974,2,1,0,0
746218,1,4,1,0
745397,2,3,1,0
745323,4,1,0,0
747022,8,6,0,0
746454,0,4,1,0
745076,2,2,0,1
746697,8,3,0,0
746943,9,2,0,0
745806,1,6,1,0
746372,0,5,1,0
746775,4,3,0,0
746293,0,1,1,0
745973,1,2,1,0
746213,3,5,1,0
745399,4,5,1,0
747188,1,4,1,0
745322,1,2,1,0
745157,4,2,0,0
745073,0,1,1,0
746695,4,1,0,0
746456,5,1,0,0
745158,0,2,1,0
746374,0,2,1,0
746291,1,0,0,0
745975,5,5,0,1
746212,1,0,0,0
745400,0,4,1,0
747019,2,2,0,1
746942,0,0,0,1
745808,0,7,1,0
746777,4,0,0,0
747184,8,1,0,0
745325,3,4,1,0
747185,13,5,0,0
745324,3,0,0,0
745565,0,3,1,0
747020,1,8,1,0
744919,2,8,1,0
745162,10,2,0,0
746288,1,0,0,0
746210,0,5,1,0
745560,0,1,1,0
745070,0,2,1,0
747017,0,2,1,0
744922,1,3,1,0
745804,2,2,0,1
746939,9,1,0,0
746776,0,1,1,0
747105,0,6,1,0
746292,1,7,1,0
745970,2,4,1,0
745161,0,1,1,0
746214,2,2,0,1
747183,3,2,0,0
745238,0,1,1,0
745319,2,1,0,0
746778,3,2,0,0
745159,8,1,0,0
744921,1,3,1,0
745559,1,2,1,0
746289,6,2,0,0
745801,4,6,1,0
747186,0,3,1,0
746940,10,0,0,0
745071,2,1,0,0
747104,1,1,0,1
745972,3,3,0,1
745317,6,6,0,1
747018,2,5,1,0
746211,3,2,0,0
745239,2,1,0,0
747101,4,1,0,0
746938,0,4,1,0
745555,6,3,0,0
744916,7,1,0,0
745802,4,0,0,0
745072,0,4,1,0
746290,0,4,1,0
746779,2,1,0,0
745971,1,7,1,0
745154,0,1,1,0
745320,1,9,1,0
746209,7,0,0,0
747182,1,1,0,1
745243,3,2,0,0
747016,8,2,0,0
744914,1,0,0,0
744840,0,2,1,0
746535,4,5,1,0
745482,6,4,0,0
746623,1,3,1,0
746047,5,1,0,0
744838,0,2,1,0
745730,5,0,0,0
744913,5,7,1,0
747102,2,2,0,1
745886,3,3,0,1
744999,0,6,1,0
746860,5,1,0,0
746282,1,0,0,0
746537,1,2,1,0
745647,1,4,1,0
745240,1,0,0,0
746133,2,2,0,1
745487,1,2,1,0
746617,5,1,0,0
746045,2,1,0,0
744837,5,1,0,0
745728,3,0,0,0
744915,1,1,0,1
747100,0,3,1,0
744998,3,4,1,0
746858,1,2,1,0
746283,1,2,1,0
745888,7,1,0,0
746534,3,0,0,0
745643,0,3,1,0
746128,6,4,0,0
745234,4,0,0,0
744834,0,0,0,1
745484,1,1,0,1
745726,5,2,0,0
744912,4,3,0,0
745890,3,9,1,0
746619,1,7,1,0
746043,1,0,0,0
746857,2,8,1,0
744996,1,0,0,0
745641,0,3,1,0
745236,2,2,0,1
747103,3,2,0,0
746285,8,4,0,0
746532,2,3,1,0
746126,5,3,0,0
746859,1,4,1,0
745479,2,4,1,0
744836,3,5,1,0
